id,handle,title,date_issued,uri,doi,citation,type,centre,publisher,api_url,authors,language,openaccess,discoverable,govdocnum,isbn,program,project,contact,catn,bbox,polygon,sponsor_code,workflowid,abstract
2261abb5-fc92-408a-89b6-ae27c6b067e2,1845/247674,"Uncovering spatial and ecological variability in gap size frequency distributions in the Canadian boreal forest",2020,https://ostrnrcan-dostrncan.canada.ca/entities/publication/2261abb5-fc92-408a-89b6-ae27c6b067e2,https://doi.org/10.1038/s41598-020-62878-z,"Goodbody, T.R.H., Tompalski, P., Coops, N.C., White, J.C., Wulder, M.A., Sanelli, M. 2020. Uncovering spatial and ecological variability in gap size frequency distributions in the Canadian boreal forest. Sci Rep 10, 6069.",Article,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/2261abb5-fc92-408a-89b6-ae27c6b067e2,"Goodbody, T. H.; Tompalski, P.; Coops, N. C.; White, J. C.; Wulder, M.; Sanelli, M.",English,open,1,,,,,,,,,,,"Analyses characterizing canopy gaps are required to improve our understanding of spatial and structural variations in forest canopies and provide insight into ecosystem-level successional processes. Gap size frequency distributions (GSFD) are indicative of ecological processes and disturbance patterns. To date, GSFD in boreal forest ecosystems have not been systematically quantified over large areas using a single consistent data source. Herein we characterized GSFDs across the entirety of the Canadian boreal forest using transects of airborne laser scanning (ALS) data. ALS transects were representatively sampled within eight distinct Canadian boreal ecozones. Gaps were detected and delineated from the ALS-derived canopy height model as contiguous canopy openings ≥8 m2 with canopy heights ≤3 m. Gaps were then stratified by ecozone and forest type (i.e. coniferous, broadleaf, mixedwood, wetland-treed), and combinations thereof, and GSFDs were calculated for each stratum. GSFDs were characterized by the scaling parameter of the power-law probability distribution, lambda (λ) and Kolmogorov-Smirnov tests confirmed that GSFDs for each stratum followed a power-law distribution. Pairwise comparisons between ecozones, forest types, and combinations thereof indicated significant differences between estimates of λ. Scaling parameters were found to be more variable by ecozone (1.96–2.31) than by forest type (2.15–2.21). These results contrast those of similar studies done in tropical forest environments, whereby λ was found to be relatively consistent across a range of site types, geological substrates, and forest types. The geographic range considered herein is much larger than that of previous studies, and broad-scale patterns in climate, landforms, and soils that are reflected in the definition of unique ecozones, likely also influence gap characteristics."
cfe80250-8f5a-4095-ab43-5e7f4887dca5,1845/240185,"A method for creating a burn severity atlas: an example from Alberta, Canada",2020,https://ostrnrcan-dostrncan.canada.ca/entities/publication/cfe80250-8f5a-4095-ab43-5e7f4887dca5,https://doi.org/doi.org/10.1071/WF19177,"Whitman, E.; Parisien, M.A.; Holsinger, L.M.; Park, J.; Parks, S.A. 2020. A method for creating a burn severity atlas: an example from Alberta, Canada. International Journal of Wildland Fire 29(11): 995–1008.",Article,"Northern Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/cfe80250-8f5a-4095-ab43-5e7f4887dca5,"Whitman, E.; Parisien, M. -A.; Holsinger, L. M.; Park, J.; Parks, S.",English,,1,,,,,,,,,,,"Wildland fires are globally widespread, constituting the primary forest disturbance in many ecosystems. Burn severity (fire-induced change to vegetation and soils) has short-term impacts on erosion and post-fire environments, and persistent effects on forest regeneration, making burn severity data important for managers and scientists. Analysts can create atlases of historical and recent burn severity, represented by changes in surface reflectance following fire, using satellite imagery and fire perimeters. Burn severity atlas production has been limited by diverse constraints outside the US. We demonstrate the development and validation of a burn severity atlas using the Google Earth Engine platform and image catalogue. We automated mapping of three burn severity metrics using mean compositing (averaging reflectance values) of pixels for all large ( ≥ 200 ha) fires in Alberta, Canada. We share the resulting atlas and code. We compared burn severity datasets produced using mean compositing with data from paired images (one pre- and post-fire image). There was no meaningful difference in model correspondence to field data between the two approaches, but mean compositing saved time and increased the area mapped. This approach could be applied and tested worldwide, and is ideal for regions with small staffs and budgets, and areas with frequent cloud."
fef31acb-41ac-45f8-926b-2a77e8c9cefa,1845/247579,"In Brief from the Canadian Forest Service, Laurentian Forestry Centre. No. 58.",2020,https://ostrnrcan-dostrncan.canada.ca/entities/publication/fef31acb-41ac-45f8-926b-2a77e8c9cefa,,"In Brief from the Canadian Forest Service, Laurentian Forestry Centre. 2020. NRCan, CFS, Laurentian Forestry Centre, Québec, Que. No. 58. 2 p.",Report,"Laurentian Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/fef31acb-41ac-45f8-926b-2a77e8c9cefa,"Nadeau, S.; Pare, D.; Girardin, M. -P.; Côté, J. -F.; Duchesne, I.",English,open,1,,,,,,,,,,,"-Fostering the growth of Indigenous forestry companies in Quebec  -What are the effects of salvage cutting on soil nutrients after an insect outbreak?  -Forest productivity suffers a heat stroke!  -Performing forest inventory using remote sensing?  -Grading hardwood trees to better estimate stands value  -What is causing the openings in jack pine stands within the boreal forest?"
67589309-1ba3-4b70-a44b-7fac7e6f6caa,1845/222563,"Forest structure more important than topography in determining windthrow during Hurricane Juan in Canada’s Acadian forest",2019,https://ostrnrcan-dostrncan.canada.ca/entities/publication/67589309-1ba3-4b70-a44b-7fac7e6f6caa,https://doi.org/10.1016/j.foreco.2018.12.026,"Taylor, A.R.; Dracup, E.; MacLean, D.A.; Boulanger, Y.; Endicott, S. 2019. Forest structure more important than topography in determining windthrow during Hurricane Juan in Canada’s Acadian forest. Forest Ecology and Management 434: 255-263.",Article,"Atlantic Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/67589309-1ba3-4b70-a44b-7fac7e6f6caa,"Taylor, A. R.; Dracup, E.; MacLean, D. A.; Boulanger, Y.; Endicott, S.",English,open,1,,,,,,,,,,,"Wind is an important driver of forest dynamics in eastern Canada, but knowledge of variables that predispose forest stands to windthrow remains unclear. This is of particular concern as climate change is expected to alter the frequency of strong wind events that affect eastern Canada. In this study, we used widescale forest survey data from Nova Scotia, Canada, of wind damage caused by Hurricane Juan, to investigate variables that influence stand vulnerability to windthrow. Juan made landfall as a category SS2 hurricane with sustained winds of 158 km/h and damaged over 600,000 ha of forest. The damage zone was surveyed using aerial photography and satellite imagery, delineated according to level of wind damage, and digitized as a 15×15m resolution spatial raster layer. We selected a random sample of 50,000 cells classified as intact forest and 50,000 cells classified as stand-replacing windthrow from the raster layer and used boosted regression tree analysis to explore the influence of various meteorological, topographic, soil, and forest structural variables on the occurrence of windthrow. Wind speed and forest structure, specifically stand height and species composition, were most influential in determining windthrow. Sustained winds of at least 95 km/h or gusts of 130 km/h caused&gt;50% probability of windthrow. Taller stands were most vulnerable, especially those dominated by spruce (Picea spp.) and balsam fir (Abies balsamea), whereas higher hardwood and pine abundance reduced windthrow. Interestingly, topographical exposure (Topex) ranked low in overall influence; however, a clear relationship between increased exposure and windthrow was observed."
11d11419-2eeb-4ca8-81a3-e1d14089eec7,1845/221468,"At what scales and why does forest structure vary in naturally dynamic boreal forests? An analysis of forest landscapes on two continents",2019,https://ostrnrcan-dostrncan.canada.ca/entities/publication/11d11419-2eeb-4ca8-81a3-e1d14089eec7,https://doi.org/10.1007/s10021-018-0297-2,"Kulha, N.; Pasanen, L.; Holmström, L.; De Grandpré, L.; Kuuluvainen,T.; Aakala, T. 2019. At what scales and why does forest structure vary in naturally dynamic boreal forests? An analysis of forest landscapes on two continents. Ecosystems 22: 709–724.",Article,"Laurentian Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/11d11419-2eeb-4ca8-81a3-e1d14089eec7,"Khula, N.; Pasanen, L.; Holmström, L.; De Grandpré, L.; Kuuluvainen, T.; Aakala, T.",English,,1,,,,,,,,,,,"Identifying the scales of variation in forest structures and the underlying processes are fundamental for understanding forest dynamics. Here, we studied these scale-dependencies in forest structure in naturally dynamic boreal forests on two continents. We identified the spatial scales at which forest structures varied, and analyzed how the scales of variation and the underlying drivers differed among the regions and at particular scales. We studied three 2 km x 2 km landscapes in northeastern Finland and two in eastern Canada. We estimated canopy cover in contiguous 0.1-ha cells from aerial photographs and used scale-derivative analysis to identify characteristic scales of variation in the canopy cover data. We analyzed the patterns of variation at these scales using Bayesian scale space analysis. We identified structural variation at three spatial scales in each landscape. Among landscapes, the largest scale of variation showed the greatest variability (20.1–321.4 ha), related to topography, soil variability, and long-term disturbance history. Superimposed on this large-scale variation, forest structure varied at similar scales (1.3–2.8 ha) in all landscapes. This variation correlated with recent disturbances, soil variability, and topographic position. We also detected intense variation at the smallest scale analyzed (0.1 ha, grain of our data), partly driven by recent disturbances. The distinct scales of variation indicated hierarchical structure in the landscapes studied. Except for the large-scale variation, these scales were remarkably similar among the landscapes. This suggests that boreal forests may display characteristic scales of variation that occur somewhat independent of the tree species characteristics or the disturbance regime."
06c9230c-bd29-4dae-81d6-7c7aa7426e24,1845/246547,"Monitoring ecological recovery of reclaimed wellsites: Protocols for quantifying recovery on forested lands.",2019,https://ostrnrcan-dostrncan.canada.ca/entities/publication/06c9230c-bd29-4dae-81d6-7c7aa7426e24,https://doi.org/10.1016/j.mex.2019.03.031,"McIntosh, A.C.S.; Drozdowski, B.; Degenhardt, D.; Powter, C. B.; Small, C. C.; Begg, J.; Farr, D.; Janz, A.; Lupardus, R.; Ryerson, D.; Schieck, J. 2019. Monitoring ecological recovery of reclaimed wellsites: Protocols for quantifying recovery on forested lands. MethodsX 6(2019):876-909.",Article,"Northern Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/06c9230c-bd29-4dae-81d6-7c7aa7426e24,"McIntosh, A. C. S.; Drozdowski, B.; Degenhardt, D.; Powter, C. B.; Small, C. C.; Begg, J.; Farr, D.; Janz, A.; Lupardus, R. C.; Ryerson, D.; Schieck, J.",English,open,1,,,,,,,,,,,"We developed a scientifically robust and financially sustainable monitoring protocol to enable a consistent assessment of ecological recovery of physical, chemical, and biological indicators at certified reclaimed industrial wellsites in forested lands in northeastern Alberta. Using the developed protocols, data can be generated from measurement of soil, vegetation, and landscape indicators at reclaimed wellsites and adjacent reference sites. We selected the appropriate vegetation, soil, and habitat indicators for a long-term reclamation monitoring program and have provided sampling protocols for the selected indicators here. The protocols may be used to identify and prioritize indicators of reduced ecosystem health and to track ecological recovery of reclaimed sites over time. The development of these integrated monitoring protocols is a first step towards successful and consistent long-term monitoring to assess ecological recovery of certified wellsites in Alberta. These protocols can be applied to wellsites and other similar sized disturbances in other forested regions too."
1a750e11-e576-4c21-aa8c-a71c9ad6d3db,1845/247647,"Soil bacterial and fungal response to wildfires in the Canadian boreal forest across a burn severity gradient.",2019,https://ostrnrcan-dostrncan.canada.ca/entities/publication/1a750e11-e576-4c21-aa8c-a71c9ad6d3db,https://doi.org/10.1016/j.soilbio.2019.107571,"Whitman, T.; Whitman, E.; Woolet, J.; Flannigan, M.D.; Thompson, D.K.; Parisien, M.-A. 2019. Soil bacterial and fungal response to wildfires in the Canadian boreal forest across a burn severity gradient. Soil Biology and Chemistry 138(2019):107571.",Article,"Northern Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/1a750e11-e576-4c21-aa8c-a71c9ad6d3db,"Whitman, T.; Whitman, E.; Woolet, J.; Flannigan, M. D.; Thompson, D. K.; Parisien, M. -A.",English,open,1,,,,,,,,,,,"Global fire regimes are changing, with increases in wildfire frequency and severity expected for many North American forests over the next 100 years. Fires can result in dramatic changes to carbon (C) stocks and can restructure plant and microbial communities, with long-lasting effects on ecosystem functions. We investigated wildfire effects on soil microbial communities (bacteria and fungi) in an extreme fire season in the northwestern Canadian boreal forest, using field surveys, remote sensing, and high-throughput amplicon sequencing in upland and wetland sites. We hypothesized that vegetation community and soil pH would be the most important determinants of microbial community composition, while the effect of fire might not be significant, and found that fire occurrence, along with vegetation community, moisture regime, pH, total carbon, and soil texture are all significant predictors of soil microbial community composition. Burned communities become increasingly dissimilar to unburned communities with increasingly severe burns, and the burn severity index (an index of the fractional area of consumed organic soils and exposed mineral soils) best predicted total bacterial community composition, while whether a site was burned or not was the best predictor for fungi. Globally abundant taxa were identified as significant positive fire responders in this system, including the bacteria Massilia sp. (64 × more abundant with fire) and Arthrobacter sp. (35 × ), and the fungi Penicillium sp. (22 × ) and Fusicladium sp. (12 × ). Bacterial and fungal co-occurrence network modules were characterized by fire responsiveness as well as pH and moisture regime. Building on the efforts of previous studies, our results consider a particularly wide range of soils, vegetation, and burn severities, and we identify specific fire-responsive microbial taxa and suggest that accounting for burn severity improves our understanding of microbial response to fires."
2ab4a598-55b5-4a20-9ad9-a3ba6816bbdc,1845/247658,"Digital mapping of paludification in soils under black spruce forests of eastern Canada.",2018,https://ostrnrcan-dostrncan.canada.ca/entities/publication/2ab4a598-55b5-4a20-9ad9-a3ba6816bbdc,https://doi.org/10.1016/j.geodrs.2018.e00194,"Mansuy, N.; Valeria, O.; Laamrani, A.; Fenton, N.; Guindon, L.; Bergeron, Y.; Beaudoin, A.; Légaré, S. 2018. Digital mapping of paludification in soils under black spruce forests of eastern Canada. Geoderma Regional 15(2018):e00194.",Article,"Northern Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/2ab4a598-55b5-4a20-9ad9-a3ba6816bbdc,"Mansuy, N.; Valeria, O.; Laamrani, A.; Fenton, N. J.; Guindon, L.; Bergeron, Y.; Beaudoin, A.; Légaré, S.",English,,1,,,,,,,,,,,"In northern boreal ecosystems, paludification is defined as the accumulation of partially decomposed organic matter over saturated mineral soils, a process that reduces tree regeneration and forest growth. Given this negative effect on forest productivity, spatial prediction of paludification in black spruce stands is important in forest management. Here, we used the Random Forest approach to predict organic layer thickness (OLT) as a proxy of paludification in northeastern Canada, where forests tend to paludify naturally. The RF approach involved regression and classification models using a suite of 20 environmental predictors derived from multiple sources. The performance of each model was evaluated using cross-validation and an independent dataset based on conventional ecological survey maps from a provincial forest inventory. Importance measures of the predictors indicated that slope, topographic position index, spectral bands 4 and 5 from Landsat, latitude, and PALSAR_HH were the most important variables explaining the spatial distribution of OLT for both models. Cross-validated relative root mean square error (± standard deviation) for the regression model was estimated at 20.66% ± 0.576, with R2 of 0.41 ± 0.020, whereas the average out-of-bag error for the classification model was estimated at 44.75%. However, both models performed better in predicting high risk of paludification (OLT values &gt;40 cm). With predicted OLT values averaging 44.07 ± 16.80 cm (range 4.25–104.58 cm), the spatial patterns were in accordance with the results of previous studies at the national and landscape scale. These results highlight that ecological types such as black spruce–sphagnum on thin-to-thick organic deposit, with ombrotrophic drainage, are particularly prone to paludification (OLT depth &gt; 40 cm) throughout the study area. Limitations of the models and applications for decision-making in forest management are discussed."
4d310fe6-4e63-4d56-8960-5070921ea2c2,1845/229329,"Monitoring climate sensitivity shifts in tree-rings of eastern boreal North America using model-data comparison",2018,https://ostrnrcan-dostrncan.canada.ca/entities/publication/4d310fe6-4e63-4d56-8960-5070921ea2c2,https://doi.org/10.1007/s10021-017-0203-3,"Ols, C.; Girardin, M.P.; Hofgaard, A.; Bergeron, Y.; Drobyshev, I. 2018. Monitoring climate sensitivity shifts in tree-rings of eastern boreal North America using model-data comparison. Ecosystems 21: 1042-1057.",Article,"Laurentian Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/4d310fe6-4e63-4d56-8960-5070921ea2c2,"Ols, C.; Girardin, M. -P.; Hofgaard, A.; Bergeron, Y.; Drobyshev, I.",English,,1,,,"Clean Air Agenda - Adaptation (Forest Change)",,,,,,CFS1,,"The growth of high-latitude temperature-limited boreal forest ecosystems is projected to become more constrained by soil water availability with continued warming. The purpose of this study was to document ongoing shifts in tree growth sensitivity to the evolving local climate in unmanaged black spruce (Picea mariana (Miller) B.S.P.) forests of eastern boreal North America (49°N–52°N, 58°W–82°W) using a comparative study of field and modeled data. We investigated growth relationships to climate (gridded monthly data) from observed (50 site tree-ring width chronologies) and simulated growth data (stand-level forest growth model) over 1908–2013. No clear strengthening of moisture control over tree growth in recent decades was detected. Despite climate warming, photosynthesis (main driver of the forest growth model) and xylem production (main driver of radial growth) have remained temperature-limited. Analyses revealed, however, a weakening of the influence of growing season temperature on growth during the mid- to late twentieth century in the observed data, particularly in high-latitude (&gt; 51.5°N) mountainous sites. This shift was absent from simulated data, which resulted in clear model-data desynchronization. Thorough investigations revealed that desynchronization was mostly linked to the quality of climate data, with precipitation data being of particular concern. The scarce network of weather stations over eastern boreal North America (&gt; 51.5°N) affects the accuracy of estimated local climate variability and critically limits our ability to detect climate change effects on high-latitude ecosystems, especially at high altitudinal sites. Climate estimates from remote sensing could help address some of these issues in the future."
326d9c68-d02d-40fc-b772-2da6573e0991,1845/226997,"Controls on boreal peat combustion and resulting emissions of carbon and mercury.",2018,https://ostrnrcan-dostrncan.canada.ca/entities/publication/326d9c68-d02d-40fc-b772-2da6573e0991,https://doi.org/10.1088/1748-9326/aa9ea8,"Kohlenberg, A.J.; Turetsky, M.R.; Thompson, D.K.; Branfireun, B.A.; Mitchell, C.P.J. 2018. Controls on boreal peat combustion and resulting emissions of carbon and mercury. Environmental Research Letters 13(3):035005.",Article,"Northern Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/326d9c68-d02d-40fc-b772-2da6573e0991,"Kohlenberg, A. J.; Turetsky, M. R.; Thompson, D. K.; Branfireun, B. A.; Mitchell, C. P. J.",English,open,1,,,,,,,,,,,"Warming in the boreal forest region has already led to changes in the fire regime. This may result in increasing fire frequency or severity in peatlands, which could cause these ecosystems to shift from a net sink of carbon (C) to a net source of C to the atmosphere. Similar to C cycling, peatlands serve as a net sink for mercury (Hg), which binds strongly to organic matter and accumulates in peat over time. This stored Hg is also susceptible to re-release to the atmosphere during peat fires. Here we investigate the physical properties that influence depth of burn in experimental peat columns and the resulting emissions of CO, CO2, CH4, and gaseous and particulate Hg. As expected, bulk density and soil moisture content were important controls on depth of burn, CO2 emissions, and CO emissions. However, our results show that CH4 and Hg emissions are insensitive to combustion temperature or fuel moisture content. Emissions during the burning of peat, across a wide range of moisture conditions, were associated with low particulate Hg and high gaseous Hg release. Due to strong correlations between total Hg and CO emissions and because high Hg emissions occurred despite incomplete combustion of total C, our results suggest that Hg release during peat burning is governed by the thermodynamics of Hg reduction more so than by the release of Hg associated with peat combustion. Our measured emissions ratios, particularly for CH4:CO2, are higher than values typically used in the upscaling of boreal forest or peatland fire emissions. These emission ratios have important implications not only for our understanding of smouldering chemistry, but also for potential influences of peat fires on the Earth's climate system."
271f1c31-b6c4-4404-97ae-2036aa2c6f7d,1845/229288,"Charcoal in forest floor and surface mineral soil in a boreal forest fire chronosequence of Western Quebec: stocks, depth distribution, chemical properties and a synthesis of related studies",2017,https://ostrnrcan-dostrncan.canada.ca/entities/publication/271f1c31-b6c4-4404-97ae-2036aa2c6f7d,https://doi.org/10.3389/feart.2017.00098,"Charcoal in forest floor and surface mineral soil in a boreal forest fire chronosequence of Western Quebec: stocks, depth distribution, chemical properties and a synthesis of related studies. Front. Earth Sci. 5:98.",Article,"Pacific Forestry Centre",,https://ostr-backend-prod.azurewebsites.net/server/api/core/items/271f1c31-b6c4-4404-97ae-2036aa2c6f7d,"Preston, C. M.; Simard, M.; Bergeron, Y.; Bernard, G. M.; Wasylishen, R. E.",English,open,1,,,,,,,,,,,"Wildfires are a major driver of carbon stocks and ecosystem development in Canadian boreal forests, but there is little information on amounts and properties of the charcoal produced. Using data and samples available from a previous study, we determined amounts, depth distribution and chemical properties of visually-determined charcoal (&gt;2 mm) in a boreal chronosequence in the Abitibi region of Quebec, Canada. Sites ranged from 24 to 2,355 years since fire (ysf) and originated from low- and high-severity soil burns (&gt;5 or &lt;5 cm organic horizon unburned, respectively). Two or three pits were sampled at 1-cm depth intervals from 20 jack pine (Pinus banksiana) sites (one low severity and 19 high severity) and 31 black spruce (Picea mariana) sites (12 low severity and 19 high severity). Site-level charcoal stocks ranged from 50 to 5,527 kg ha−1 with high within-site variability and lower stocks for the oldest sites. Depth distributions typically peaked around the organic-mineral interface, but some low-severity sites also had charcoal layers within the organic horizon. Means from 30 charcoal samples were 569mg g−1 total C, 4.1mg g−1 total N and 140 C/N (molar), with total C and C/N showing a trend of decline with time since fire, and total N showing an increase. Solid-state 13C CPMAS NMR spectra of nine samples showed high variability among the younger samples, but a trend to higher aromaticity for the older ones. A literature survey focusing on boreal forests similarly showed highly variable stocks and chemical properties of charcoal in organic horizon and upper mineral soil, with reduction of variance and lower stocks after several hundred years. This initial variation was also consistent with reports of highly variable temperatures and duration of charring in wildfires. Adding reports available for char production, and considering that most studies of char stocks and production are limited to the organic horizon (forest floor), suggests that initial production of charred material from boreal wildfires might be around 5–10 tons ha−1."
